,city,crime,ind_string,value,latitude,longitude
1570,Valpaços,Furto de veículo e em veículo motorizado,8,8,41.60748291,-7.31007481
1571,Valpaços,Crimes contra a identidade cultural e integridade pessoal,x,0,41.60748291,-7.31007481
1572,Valpaços,Crimes contra a vida em sociedade,135,135,41.60748291,-7.31007481
1573,Valpaços,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",31,31,41.60748291,-7.31007481
1574,Valpaços,Crimes contra o Estado,7,7,41.60748291,-7.31007481
1575,Vila Pouca de Aguiar,Crimes previstos em legislação avulsa,14,14,41.50065994,-7.64848852
1576,Vila Pouca de Aguiar,Condução sem habilitação legal,11,11,41.50065994,-7.64848852
1577,Vila Pouca de Aguiar,Crimes contra a integridade física,43,43,41.50065994,-7.64848852
1578,Vila Pouca de Aguiar,Crimes contra as pessoas,64,64,41.50065994,-7.64848852
1579,Vila Pouca de Aguiar,Crimes contra animais de companhia,…,0,41.50065994,-7.64848852
1580,Vila Pouca de Aguiar,Crimes de homicídio voluntário consumado,x,0,41.50065994,-7.64848852
1581,Vila Pouca de Aguiar,Violência doméstica contra cônjuge ou análogos,23,23,41.50065994,-7.64848852
1582,Vila Pouca de Aguiar,Ofensa à integridade física voluntária simples,9,9,41.50065994,-7.64848852
1583,Vila Pouca de Aguiar,Crimes contra o património,88,88,41.50065994,-7.64848852
1584,Vila Pouca de Aguiar,Roubo por esticão e na via pública,0,0,41.50065994,-7.64848852
1585,Vila Pouca de Aguiar,Furto de veículo e em veículo motorizado,5,5,41.50065994,-7.64848852
1586,Vila Pouca de Aguiar,Crimes contra a identidade cultural e integridade pessoal,x,0,41.50065994,-7.64848852
1587,Vila Pouca de Aguiar,Crimes contra a vida em sociedade,74,74,41.50065994,-7.64848852
1588,Vila Pouca de Aguiar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",20,20,41.50065994,-7.64848852
1589,Vila Pouca de Aguiar,Crimes contra o Estado,…,0,41.50065994,-7.64848852
1590,Tâmega e Sousa,Crimes previstos em legislação avulsa,640,640,41.08200073,-8.29300022
1591,Tâmega e Sousa,Condução sem habilitação legal,406,406,41.08200073,-8.29300022
1592,Tâmega e Sousa,Crimes contra a integridade física,1 790,1790,41.08200073,-8.29300022
1593,Tâmega e Sousa,Crimes contra as pessoas,2 738,2738,41.08200073,-8.29300022
1594,Tâmega e Sousa,Crimes contra animais de companhia,48,48,41.08200073,-8.29300022
1595,Tâmega e Sousa,Crimes de homicídio voluntário consumado,6,6,41.08200073,-8.29300022
1596,Tâmega e Sousa,Violência doméstica contra cônjuge ou análogos,837,837,41.08200073,-8.29300022
1597,Tâmega e Sousa,Ofensa à integridade física voluntária simples,731,731,41.08200073,-8.29300022
1598,Tâmega e Sousa,Crimes contra o património,3 271,3271,41.08200073,-8.29300022
1599,Tâmega e Sousa,Roubo por esticão e na via pública,41,41,41.08200073,-8.29300022
1600,Tâmega e Sousa,Furto de veículo e em veículo motorizado,725,725,41.08200073,-8.29300022
1601,Tâmega e Sousa,Crimes contra a identidade cultural e integridade pessoal,x,0,41.08200073,-8.29300022
1602,Tâmega e Sousa,Crimes contra a vida em sociedade,2 179,2179,41.08200073,-8.29300022
1603,Tâmega e Sousa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",883,883,41.08200073,-8.29300022
1604,Tâmega e Sousa,Crimes contra o Estado,179,179,41.08200073,-8.29300022
1605,Castelo de Paiva,Crimes previstos em legislação avulsa,11,11,41.04170227,-8.2631073
1606,Castelo de Paiva,Condução sem habilitação legal,6,6,41.04170227,-8.2631073
1607,Castelo de Paiva,Crimes contra a integridade física,85,85,41.04170227,-8.2631073
1608,Castelo de Paiva,Crimes contra as pessoas,129,129,41.04170227,-8.2631073
1609,Castelo de Paiva,Crimes contra animais de companhia,5,5,41.04170227,-8.2631073
1610,Castelo de Paiva,Crimes de homicídio voluntário consumado,x,0,41.04170227,-8.2631073
1611,Castelo de Paiva,Violência doméstica contra cônjuge ou análogos,27,27,41.04170227,-8.2631073
1612,Castelo de Paiva,Ofensa à integridade física voluntária simples,39,39,41.04170227,-8.2631073
1613,Castelo de Paiva,Crimes contra o património,90,90,41.04170227,-8.2631073
1614,Castelo de Paiva,Roubo por esticão e na via pública,0,0,41.04170227,-8.2631073
1615,Castelo de Paiva,Furto de veículo e em veículo motorizado,20,20,41.04170227,-8.2631073
1616,Castelo de Paiva,Crimes contra a identidade cultural e integridade pessoal,x,0,41.04170227,-8.2631073
1617,Castelo de Paiva,Crimes contra a vida em sociedade,74,74,41.04170227,-8.2631073
1618,Castelo de Paiva,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",15,15,41.04170227,-8.2631073
1619,Castelo de Paiva,Crimes contra o Estado,7,7,41.04170227,-8.2631073
1620,Celorico de Basto,Crimes previstos em legislação avulsa,13,13,41.3871727,-8.00118923
1621,Celorico de Basto,Condução sem habilitação legal,4,4,41.3871727,-8.00118923
1622,Celorico de Basto,Crimes contra a integridade física,78,78,41.3871727,-8.00118923
1623,Celorico de Basto,Crimes contra as pessoas,113,113,41.3871727,-8.00118923
1624,Celorico de Basto,Crimes contra animais de companhia,6,6,41.3871727,-8.00118923
1625,Celorico de Basto,Crimes de homicídio voluntário consumado,x,0,41.3871727,-8.00118923
1626,Celorico de Basto,Violência doméstica contra cônjuge ou análogos,41,41,41.3871727,-8.00118923
1627,Celorico de Basto,Ofensa à integridade física voluntária simples,24,24,41.3871727,-8.00118923
1628,Celorico de Basto,Crimes contra o património,95,95,41.3871727,-8.00118923
1629,Celorico de Basto,Roubo por esticão e na via pública,…,0,41.3871727,-8.00118923
1630,Celorico de Basto,Furto de veículo e em veículo motorizado,11,11,41.3871727,-8.00118923
1631,Celorico de Basto,Crimes contra a identidade cultural e integridade pessoal,x,0,41.3871727,-8.00118923
1632,Celorico de Basto,Crimes contra a vida em sociedade,130,130,41.3871727,-8.00118923
1633,Celorico de Basto,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",16,16,41.3871727,-8.00118923
1634,Celorico de Basto,Crimes contra o Estado,6,6,41.3871727,-8.00118923
1635,Amarante,Crimes previstos em legislação avulsa,99,99,41.26974869,-8.07833576
1636,Amarante,Condução sem habilitação legal,58,58,41.26974869,-8.07833576
1637,Amarante,Crimes contra a integridade física,223,223,41.26974869,-8.07833576
1638,Amarante,Crimes contra as pessoas,341,341,41.26974869,-8.07833576
1639,Amarante,Crimes contra animais de companhia,3,3,41.26974869,-8.07833576
1640,Amarante,Crimes de homicídio voluntário consumado,x,0,41.26974869,-8.07833576
1641,Amarante,Violência doméstica contra cônjuge ou análogos,100,100,41.26974869,-8.07833576
1642,Amarante,Ofensa à integridade física voluntária simples,101,101,41.26974869,-8.07833576
1643,Amarante,Crimes contra o património,356,356,41.26974869,-8.07833576
1644,Amarante,Roubo por esticão e na via pública,5,5,41.26974869,-8.07833576
1645,Amarante,Furto de veículo e em veículo motorizado,54,54,41.26974869,-8.07833576
1646,Amarante,Crimes contra a identidade cultural e integridade pessoal,x,0,41.26974869,-8.07833576
1647,Amarante,Crimes contra a vida em sociedade,220,220,41.26974869,-8.07833576
1648,Amarante,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",81,81,41.26974869,-8.07833576
1649,Amarante,Crimes contra o Estado,27,27,41.26974869,-8.07833576
1650,Baião,Crimes previstos em legislação avulsa,10,10,41.1614418,-8.03539276
1651,Baião,Condução sem habilitação legal,6,6,41.1614418,-8.03539276
1652,Baião,Crimes contra a integridade física,79,79,41.1614418,-8.03539276
1653,Baião,Crimes contra as pessoas,112,112,41.1614418,-8.03539276
1654,Baião,Crimes contra animais de companhia,…,0,41.1614418,-8.03539276
1655,Baião,Crimes de homicídio voluntário consumado,x,0,41.1614418,-8.03539276
1656,Baião,Violência doméstica contra cônjuge ou análogos,42,42,41.1614418,-8.03539276
1657,Baião,Ofensa à integridade física voluntária simples,30,30,41.1614418,-8.03539276
1658,Baião,Crimes contra o património,112,112,41.1614418,-8.03539276
1659,Baião,Roubo por esticão e na via pública,0,0,41.1614418,-8.03539276
1660,Baião,Furto de veículo e em veículo motorizado,16,16,41.1614418,-8.03539276
1661,Baião,Crimes contra a identidade cultural e integridade pessoal,x,0,41.1614418,-8.03539276
1662,Baião,Crimes contra a vida em sociedade,137,137,41.1614418,-8.03539276
1663,Baião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21,21,41.1614418,-8.03539276
1664,Baião,Crimes contra o Estado,…,0,41.1614418,-8.03539276
1665,Felgueiras,Crimes previstos em legislação avulsa,84,84,41.36618805,-8.19936275
1666,Felgueiras,Condução sem habilitação legal,56,56,41.36618805,-8.19936275
1667,Felgueiras,Crimes contra a integridade física,213,213,41.36618805,-8.19936275
1668,Felgueiras,Crimes contra as pessoas,353,353,41.36618805,-8.19936275
1669,Felgueiras,Crimes contra animais de companhia,4,4,41.36618805,-8.19936275
1670,Felgueiras,Crimes de homicídio voluntário consumado,x,0,41.36618805,-8.19936275
1671,Felgueiras,Violência doméstica contra cônjuge ou análogos,91,91,41.36618805,-8.19936275
1672,Felgueiras,Ofensa à integridade física voluntária simples,94,94,41.36618805,-8.19936275
1673,Felgueiras,Crimes contra o património,490,490,41.36618805,-8.19936275
1674,Felgueiras,Roubo por esticão e na via pública,7,7,41.36618805,-8.19936275
1675,Felgueiras,Furto de veículo e em veículo motorizado,79,79,41.36618805,-8.19936275
1676,Felgueiras,Crimes contra a identidade cultural e integridade pessoal,x,0,41.36618805,-8.19936275
1677,Felgueiras,Crimes contra a vida em sociedade,305,305,41.36618805,-8.19936275
1678,Felgueiras,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",173,173,41.36618805,-8.19936275
1679,Felgueiras,Crimes contra o Estado,36,36,41.36618805,-8.19936275
1680,Lousada,Crimes previstos em legislação avulsa,74,74,41.29999924,-8.23999977
1681,Lousada,Condução sem habilitação legal,61,61,41.29999924,-8.23999977
1682,Lousada,Crimes contra a integridade física,191,191,41.29999924,-8.23999977
1683,Lousada,Crimes contra as pessoas,292,292,41.29999924,-8.23999977
1684,Lousada,Crimes contra animais de companhia,…,0,41.29999924,-8.23999977
1685,Lousada,Crimes de homicídio voluntário consumado,x,0,41.29999924,-8.23999977
1686,Lousada,Violência doméstica contra cônjuge ou análogos,107,107,41.29999924,-8.23999977
1687,Lousada,Ofensa à integridade física voluntária simples,63,63,41.29999924,-8.23999977
1688,Lousada,Crimes contra o património,388,388,41.29999924,-8.23999977
1689,Lousada,Roubo por esticão e na via pública,5,5,41.29999924,-8.23999977
1690,Lousada,Furto de veículo e em veículo motorizado,103,103,41.29999924,-8.23999977
1691,Lousada,Crimes contra a identidade cultural e integridade pessoal,x,0,41.29999924,-8.23999977
1692,Lousada,Crimes contra a vida em sociedade,161,161,41.29999924,-8.23999977
1693,Lousada,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",63,63,41.29999924,-8.23999977
1694,Lousada,Crimes contra o Estado,…,0,41.29999924,-8.23999977
1695,Marco de Canaveses,Crimes previstos em legislação avulsa,55,55,41.18144989,-8.1493454
1696,Marco de Canaveses,Condução sem habilitação legal,43,43,41.18144989,-8.1493454
1697,Marco de Canaveses,Crimes contra a integridade física,233,233,41.18144989,-8.1493454
1698,Marco de Canaveses,Crimes contra as pessoas,353,353,41.18144989,-8.1493454
1699,Marco de Canaveses,Crimes contra animais de companhia,5,5,41.18144989,-8.1493454
1700,Marco de Canaveses,Crimes de homicídio voluntário consumado,x,0,41.18144989,-8.1493454
1701,Marco de Canaveses,Violência doméstica contra cônjuge ou análogos,104,104,41.18144989,-8.1493454
1702,Marco de Canaveses,Ofensa à integridade física voluntária simples,100,100,41.18144989,-8.1493454
1703,Marco de Canaveses,Crimes contra o património,457,457,41.18144989,-8.1493454
1704,Marco de Canaveses,Roubo por esticão e na via pública,…,0,41.18144989,-8.1493454
1705,Marco de Canaveses,Furto de veículo e em veículo motorizado,127,127,41.18144989,-8.1493454
1706,Marco de Canaveses,Crimes contra a identidade cultural e integridade pessoal,x,0,41.18144989,-8.1493454
1707,Marco de Canaveses,Crimes contra a vida em sociedade,215,215,41.18144989,-8.1493454
1708,Marco de Canaveses,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",80,80,41.18144989,-8.1493454
1709,Marco de Canaveses,Crimes contra o Estado,3,3,41.18144989,-8.1493454
1710,Paços de Ferreira,Crimes previstos em legislação avulsa,132,132,41.27861404,-8.37860489
1711,Paços de Ferreira,Condução sem habilitação legal,66,66,41.27861404,-8.37860489
1712,Paços de Ferreira,Crimes contra a integridade física,255,255,41.27861404,-8.37860489
1713,Paços de Ferreira,Crimes contra as pessoas,372,372,41.27861404,-8.37860489
1714,Paços de Ferreira,Crimes contra animais de companhia,12,12,41.27861404,-8.37860489
1715,Paços de Ferreira,Crimes de homicídio voluntário consumado,x,0,41.27861404,-8.37860489
1716,Paços de Ferreira,Violência doméstica contra cônjuge ou análogos,118,118,41.27861404,-8.37860489
1717,Paços de Ferreira,Ofensa à integridade física voluntária simples,109,109,41.27861404,-8.37860489
1718,Paços de Ferreira,Crimes contra o património,514,514,41.27861404,-8.37860489
1719,Paços de Ferreira,Roubo por esticão e na via pública,11,11,41.27861404,-8.37860489
1720,Paços de Ferreira,Furto de veículo e em veículo motorizado,134,134,41.27861404,-8.37860489
1721,Paços de Ferreira,Crimes contra a identidade cultural e integridade pessoal,x,0,41.27861404,-8.37860489
1722,Paços de Ferreira,Crimes contra a vida em sociedade,257,257,41.27861404,-8.37860489
1723,Paços de Ferreira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",141,141,41.27861404,-8.37860489
1724,Paços de Ferreira,Crimes contra o Estado,17,17,41.27861404,-8.37860489
1725,Penafiel,Crimes previstos em legislação avulsa,92,92,41.20699692,-8.28565121
1726,Penafiel,Condução sem habilitação legal,58,58,41.20699692,-8.28565121
1727,Penafiel,Crimes contra a integridade física,288,288,41.20699692,-8.28565121
1728,Penafiel,Crimes contra as pessoas,434,434,41.20699692,-8.28565121
1729,Penafiel,Crimes contra animais de companhia,7,7,41.20699692,-8.28565121
1730,Penafiel,Crimes de homicídio voluntário consumado,x,0,41.20699692,-8.28565121
1731,Penafiel,Violência doméstica contra cônjuge ou análogos,134,134,41.20699692,-8.28565121
1732,Penafiel,Ofensa à integridade física voluntária simples,114,114,41.20699692,-8.28565121
1733,Penafiel,Crimes contra o património,569,569,41.20699692,-8.28565121
1734,Penafiel,Roubo por esticão e na via pública,9,9,41.20699692,-8.28565121
1735,Penafiel,Furto de veículo e em veículo motorizado,155,155,41.20699692,-8.28565121
1736,Penafiel,Crimes contra a identidade cultural e integridade pessoal,x,0,41.20699692,-8.28565121
1737,Penafiel,Crimes contra a vida em sociedade,485,485,41.20699692,-8.28565121
1738,Penafiel,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",181,181,41.20699692,-8.28565121
1739,Penafiel,Crimes contra o Estado,44,44,41.20699692,-8.28565121
1740,Cinfães,Crimes previstos em legislação avulsa,47,47,41.07167053,-8.08952236
1741,Cinfães,Condução sem habilitação legal,31,31,41.07167053,-8.08952236
1742,Cinfães,Crimes contra a integridade física,91,91,41.07167053,-8.08952236
1743,Cinfães,Crimes contra as pessoas,151,151,41.07167053,-8.08952236
1744,Cinfães,Crimes contra animais de companhia,…,0,41.07167053,-8.08952236
1745,Cinfães,Crimes de homicídio voluntário consumado,x,0,41.07167053,-8.08952236
1746,Cinfães,Violência doméstica contra cônjuge ou análogos,48,48,41.07167053,-8.08952236
1747,Cinfães,Ofensa à integridade física voluntária simples,36,36,41.07167053,-8.08952236
1748,Cinfães,Crimes contra o património,128,128,41.07167053,-8.08952236
1749,Cinfães,Roubo por esticão e na via pública,0,0,41.07167053,-8.08952236
1750,Cinfães,Furto de veículo e em veículo motorizado,13,13,41.07167053,-8.08952236
1751,Cinfães,Crimes contra a identidade cultural e integridade pessoal,x,0,41.07167053,-8.08952236
1752,Cinfães,Crimes contra a vida em sociedade,115,115,41.07167053,-8.08952236
1753,Cinfães,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",60,60,41.07167053,-8.08952236
1754,Cinfães,Crimes contra o Estado,…,0,41.07167053,-8.08952236
1755,Resende,Crimes previstos em legislação avulsa,23,23,41.10508728,-7.96423721
1756,Resende,Condução sem habilitação legal,17,17,41.10508728,-7.96423721
1757,Resende,Crimes contra a integridade física,54,54,41.10508728,-7.96423721
1758,Resende,Crimes contra as pessoas,88,88,41.10508728,-7.96423721
1759,Resende,Crimes contra animais de companhia,…,0,41.10508728,-7.96423721
