city,crime,ind_string,value
2944,Cávado,Crimes contra o Estado,119,119
2945,Vila Verde,Violência doméstica contra cônjuge ou análogos,119,119
2946,Póvoa de Lanhoso,Crimes contra a integridade física,119,119
2948,Silves,Violência doméstica contra cônjuge ou análogos,119,119
2949,Cantanhede,Violência doméstica contra cônjuge ou análogos,119,119
2950,Vale de Cambra,Crimes contra as pessoas,120,120
2951,Alcobaça,Furto de veículo e em veículo motorizado,120,120
2952,Nazaré,Crimes contra as pessoas,120,120
2953,Montemor-o-Velho,Crimes contra a vida em sociedade,120,120
2954,Sines,Crimes contra a integridade física,120,120
2955,Santarém,Crimes previstos em legislação avulsa,120,120
2956,Funchal,Roubo por esticão e na via pública,120,120
2957,Caminha,Crimes contra a integridade física,121,121
2958,Peso da Régua,Crimes contra as pessoas,121,121
2960,Oliveira do Bairro,Crimes contra a integridade física,121,121
2961,Marinha Grande,Crimes previstos em legislação avulsa,121,121
2962,Torres Novas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",121,121
2963,Alto Alentejo,Furto de veículo e em veículo motorizado,121,121
2964,Ponte de Sor,Crimes contra a integridade física,121,121
2966,Caminha,Crimes contra a vida em sociedade,122,122
2967,Vale de Cambra,Crimes contra a vida em sociedade,122,122
2968,Albufeira,Crimes contra o Estado,122,122
2969,Abrantes,Crimes contra a vida em sociedade,122,122
2970,Alcochete,Crimes contra as pessoas,122,122
2971,Vidigueira,Crimes contra o património,122,122
2972,Funchal,Condução sem habilitação legal,122,122
2973,Cabeceiras de Basto,Crimes contra o património,123,123
2974,Valpaços,Crimes contra as pessoas,123,123
2975,Torres Vedras,Ofensa à integridade física voluntária simples,123,123
2976,Mealhada,Crimes contra as pessoas,123,123
2978,Castelo Branco,Violência doméstica contra cônjuge ou análogos,123,123
2979,Odivelas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",123,123
2980,Chamusca,Crimes contra o património,123,123
2981,Portalegre,Crimes contra a integridade física,123,123
2982,Machico,Crimes contra a integridade física,123,123
2983,Murtosa,Crimes contra o património,124,124
2984,Sabugal,Crimes contra o património,124,124
2985,Ponte de Sor,Crimes contra a vida em sociedade,124,124
2986,Vendas Novas,Crimes contra as pessoas,124,124
2987,Gondomar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",125,125
2988,Paredes,Crimes previstos em legislação avulsa,125,125
2989,Oeste,Roubo por esticão e na via pública,125,125
2990,Odivelas,Condução sem habilitação legal,125,125
2991,Ave,Crimes contra o Estado,126,126
2992,Olhão,Crimes contra a vida em sociedade,126,126
2993,Mira,Crimes contra as pessoas,126,126
2994,Évora,Violência doméstica contra cônjuge ou análogos,126,126
2995,Alto Minho,Crimes contra o Estado,127,127
2996,Santo Tirso,Violência doméstica contra cônjuge ou análogos,127,127
2997,Marco de Canaveses,Furto de veículo e em veículo motorizado,127,127
2998,Olhão,Ofensa à integridade física voluntária simples,127,127
2999,Silves,Ofensa à integridade física voluntária simples,127,127
3000,Santarém,Violência doméstica contra cônjuge ou análogos,127,127
3002,Cinfães,Crimes contra o património,128,128
3003,Ovar,Furto de veículo e em veículo motorizado,128,128
3004,Covilhã,Ofensa à integridade física voluntária simples,128,128
3005,Moita,Crimes previstos em legislação avulsa,128,128
3006,Montijo,Ofensa à integridade física voluntária simples,128,128
3007,Palmela,Ofensa à integridade física voluntária simples,128,128
3009,Castelo de Paiva,Crimes contra as pessoas,129,129
3011,Tomar,Crimes contra a vida em sociedade,129,129
3015,Celorico de Basto,Crimes contra a vida em sociedade,130,130
3016,Portimão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",130,130
3017,Murtosa,Crimes contra as pessoas,130,130
3018,Lagos,Ofensa à integridade física voluntária simples,131,131
3019,Portimão,Violência doméstica contra cônjuge ou análogos,131,131
3020,Anadia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",131,131
3021,Arouca,Crimes contra o património,132,132
3022,Paços de Ferreira,Crimes previstos em legislação avulsa,132,132
3023,Aveiro,Crimes previstos em legislação avulsa,132,132
3024,Viseu Dão Lafões,Crimes contra o Estado,132,132
3025,Setúbal,Roubo por esticão e na via pública,132,132
3026,Benavente,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",132,132
3027,Santarém,Ofensa à integridade física voluntária simples,132,132
3029,Barcelos,Crimes previstos em legislação avulsa,133,133
3030,Montalegre,Crimes contra a vida em sociedade,133,133
3031,São Brás de Alportel,Crimes contra as pessoas,133,133
3032,Alenquer,Crimes previstos em legislação avulsa,133,133
3033,Batalha,Crimes contra as pessoas,133,133
3034,Marinha Grande,Crimes contra a vida em sociedade,133,133
3035,Avis,Crimes contra o património,133,133
3037,Paços de Ferreira,Furto de veículo e em veículo motorizado,134,134
3038,Penafiel,Violência doméstica contra cônjuge ou análogos,134,134
3039,Caldas da Rainha,Crimes previstos em legislação avulsa,134,134
3041,Odivelas,Roubo por esticão e na via pública,134,134
3043,Ponte da Barca,Crimes contra a vida em sociedade,135,135
3044,Valpaços,Crimes contra a vida em sociedade,135,135
3045,Sever do Vouga,Crimes contra o património,135,135
3046,Vagos,Crimes contra as pessoas,135,135
3047,Marinha Grande,Violência doméstica contra cônjuge ou análogos,135,135
3048,Azambuja,Crimes previstos em legislação avulsa,135,135
3049,Ribeira Grande,Crimes previstos em legislação avulsa,135,135
3050,Póvoa de Varzim,Violência doméstica contra cônjuge ou análogos,136,136
3051,Ovar,Ofensa à integridade física voluntária simples,136,136
3053,Campo Maior,Crimes contra as pessoas,136,136
3054,Ponte de Lima,Crimes contra a vida em sociedade,137,137
3055,Valpaços,Crimes contra o património,137,137
3056,Baião,Crimes contra a vida em sociedade,137,137
3059,Porto de Mós,Crimes contra as pessoas,137,137
3060,Montemor-o-Novo,Crimes contra as pessoas,137,137
3061,Vendas Novas,Crimes contra o património,137,137
3062,Ponte da Barca,Crimes contra o património,138,138
3063,Trofa,Crimes contra a vida em sociedade,138,138
3065,Lousã,Crimes contra o património,138,138
3066,Beiras e Serra da Estrela,Crimes contra o Estado,138,138
3067,Oeiras,Roubo por esticão e na via pública,138,138
3068,Viseu,Furto de veículo e em veículo motorizado,139,139
3071,Câmara de Lobos,Crimes contra a integridade física,139,139
3072,Ribeira Brava,Crimes contra as pessoas,139,139
3073,Vila Nova de Famalicão,Crimes previstos em legislação avulsa,140,140
3074,Albergaria-a-Velha,Crimes contra a vida em sociedade,140,140
3076,Vouzela,Crimes contra o património,140,140
3077,Sintra,Crimes contra o Estado,140,140
3078,Ferreira do Alentejo,Crimes contra o património,140,140
3080,Elvas,Crimes contra a vida em sociedade,140,140
3081,Vila Nova de Cerveira,Crimes contra o património,141,141
3082,Paços de Ferreira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",141,141
3083,Olhão,Violência doméstica contra cônjuge ou análogos,141,141
3084,Coimbra,Condução sem habilitação legal,141,141
3085,Coruche,Crimes contra a vida em sociedade,142,142
3087,Maia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",143,143
3089,Caldas da Rainha,Crimes contra a vida em sociedade,143,143
3090,Odemira,Crimes contra a vida em sociedade,143,143
3091,Odemira,Condução sem habilitação legal,143,143
3092,Vila do Conde,Violência doméstica contra cônjuge ou análogos,144,144
3093,Trofa,Crimes contra a integridade física,144,144
3095,Santa Maria da Feira,Condução sem habilitação legal,145,145
3097,Sesimbra,Violência doméstica contra cônjuge ou análogos,146,146
3098,Azambuja,Crimes contra a vida em sociedade,146,146
3099,Vale de Cambra,Crimes contra o património,147,147
3100,Reguengos de Monsaraz,Crimes contra o património,147,147
3101,Viana do Castelo,Furto de veículo e em veículo motorizado,148,148
3102,Vila Nova de Gaia,Roubo por esticão e na via pública,148,148
3103,Albergaria-a-Velha,Crimes contra a integridade física,148,148
3104,Ílhavo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",148,148
3105,Moura,Crimes contra as pessoas,148,148
3106,Salvaterra de Magos,Crimes contra a integridade física,148,148
3107,Santarém,Furto de veículo e em veículo motorizado,148,148
3109,Viana do Castelo,Crimes previstos em legislação avulsa,149,149
3110,Guimarães,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",149,149
3111,Arouca,Crimes contra as pessoas,149,149
3112,Loulé,Condução sem habilitação legal,149,149
3113,Bombarral,Crimes contra o património,149,149
3114,Moita,Ofensa à integridade física voluntária simples,149,149
3115,Odemira,Crimes contra a integridade física,149,149
3116,Santa Cruz,Crimes contra a integridade física,149,149
3117,Alcobaça,Crimes contra a vida em sociedade,150,150
3118,Mafra,Ofensa à integridade física voluntária simples,150,150
3119,Ribeira Grande,Violência doméstica contra cônjuge ou análogos,150,150
3120,Cinfães,Crimes contra as pessoas,151,151
3121,Portimão,Crimes previstos em legislação avulsa,151,151
3122,Seia,Crimes contra a integridade física,151,151
3123,Loures,Crimes contra o Estado,151,151
3124,São João da Madeira,Crimes contra a integridade física,152,152
3125,Albufeira,Condução sem habilitação legal,152,152
3126,Torres Vedras,Violência doméstica contra cônjuge ou análogos,152,152
3127,Figueira da Foz,Violência doméstica contra cônjuge ou análogos,152,152
3128,Ferreira do Alentejo,Crimes contra as pessoas,152,152
3129,Leiria,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",153,153
3130,Pombal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",153,153
3132,Salvaterra de Magos,Crimes contra a vida em sociedade,153,153
3133,Elvas,Crimes contra a integridade física,153,153
3134,Penafiel,Furto de veículo e em veículo motorizado,155,155
3135,Ovar,Violência doméstica contra cônjuge ou análogos,155,155
3136,Abrantes,Crimes contra a integridade física,155,155
3137,Alcácer do Sal,Crimes contra as pessoas,155,155
3139,Silves,Furto de veículo e em veículo motorizado,156,156
3141,Baixo Alentejo,Condução sem habilitação legal,156,156
3143,Espinho,Crimes contra a integridade física,157,157
3144,Paredes,Ofensa à integridade física voluntária simples,157,157
3146,Estremoz,Crimes contra o património,157,157
3147,Valença,Crimes contra a vida em sociedade,158,158
3148,Oliveira de Azeméis,Violência doméstica contra cônjuge ou análogos,158,158
3149,Loures,Roubo por esticão e na via pública,158,158
3150,Montijo,Condução sem habilitação legal,158,158
3151,Ribeira Grande,Furto de veículo e em veículo motorizado,158,158
3152,Vila do Conde,Ofensa à integridade física voluntária simples,159,159
3153,Lamego,Crimes contra as pessoas,159,159
3154,Óbidos,Crimes contra o património,159,159
3155,Peniche,Crimes contra a integridade física,159,159
3156,Oliveira do Bairro,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",159,159
3157,São Pedro do Sul,Crimes contra o património,159,159
3158,Vila da Praia da Vitória,Crimes contra a integridade física,159,159
3159,Viseu,Ofensa à integridade física voluntária simples,160,160
3160,Sertã,Crimes contra as pessoas,160,160
3161,Santiago do Cacém,Crimes contra a integridade física,160,160
3162,Barcelos,Ofensa à integridade física voluntária simples,161,161
3163,Lousada,Crimes contra a vida em sociedade,161,161
3169,Lourinhã,Crimes contra a integridade física,162,162
3170,Torres Vedras,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",162,162
3171,Sesimbra,Crimes previstos em legislação avulsa,162,162
3173,Évora,Crimes contra a vida em sociedade,162,162
3174,Esposende,Crimes contra a integridade física,163,163
3175,Alto Tâmega,Ofensa à integridade física voluntária simples,163,163
3176,Macedo de Cavaleiros,Crimes contra o património,163,163
3177,Tavira,Crimes contra a integridade física,163,163
3178,Horta,Crimes contra as pessoas,163,163
3181,Benavente,Crimes contra a integridade física,164,164
3182,Horta,Crimes contra o património,164,164
3183,Estarreja,Crimes contra a vida em sociedade,165,165
3184,Mangualde,Crimes contra as pessoas,165,165
3185,Santiago do Cacém,Crimes contra a vida em sociedade,165,165
3186,Viana do Castelo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",166,166
3187,Vila do Bispo,Crimes contra o património,166,166
3189,Vizela,Crimes contra as pessoas,167,167
3190,Viseu,Crimes previstos em legislação avulsa,167,167
3191,Montijo,Violência doméstica contra cônjuge ou análogos,167,167
3192,Leiria,Condução sem habilitação legal,168,168
3193,Amares,Crimes contra as pessoas,169,169
3194,Guimarães,Crimes previstos em legislação avulsa,169,169
3195,Lagoa,Crimes contra a integridade física,169,169
3196,Lagoa,Crimes contra a integridade física,169,169
3197,Baixo Alentejo,Furto de veículo e em veículo motorizado,170,170
3198,Vila do Conde,Condução sem habilitação legal,171,171
3201,Aveiro,Ofensa à integridade física voluntária simples,172,172
3202,Moita,Furto de veículo e em veículo motorizado,172,172
3203,Felgueiras,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",173,173
3204,Portimão,Ofensa à integridade física voluntária simples,173,173
3205,Seixal,Condução sem habilitação legal,173,173
3208,Valongo,Ofensa à integridade física voluntária simples,174,174
3209,Alto Tâmega,Violência doméstica contra cônjuge ou análogos,174,174
3210,Pombal,Crimes contra a integridade física,174,174
3211,Entroncamento,Crimes contra as pessoas,174,174
3212,Amares,Crimes contra o património,175,175
3213,Póvoa de Lanhoso,Crimes contra a vida em sociedade,175,175
3214,Santo Tirso,Furto de veículo e em veículo motorizado,175,175
3215,Alenquer,Crimes contra a vida em sociedade,175,175
3216,Aveiro,Violência doméstica contra cônjuge ou análogos,175,175
3217,Ílhavo,Crimes contra a vida em sociedade,176,176
3218,Ovar,Crimes contra a vida em sociedade,176,176
3219,Guarda,Crimes contra a integridade física,176,176
3220,Palmela,Violência doméstica contra cônjuge ou análogos,176,176
3221,Ponte de Sor,Crimes contra as pessoas,176,176
3222,Valença,Crimes contra as pessoas,177,177
3224,Vizela,Crimes contra o património,177,177
3225,Faro,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",177,177
3226,Coruche,Crimes contra as pessoas,177,177
3228,Grândola,Crimes contra as pessoas,178,178
3229,Moura,Crimes contra o património,178,178
3230,Azambuja,Crimes contra as pessoas,178,178
3232,Valongo,Violência doméstica contra cônjuge ou análogos,179,179
3233,Tâmega e Sousa,Crimes contra o Estado,179,179
3234,Covilhã,Violência doméstica contra cônjuge ou análogos,179,179
3235,Alto Alentejo,Condução sem habilitação legal,179,179
3237,Viana do Castelo,Ofensa à integridade física voluntária simples,180,180
3238,Matosinhos,Roubo por esticão e na via pública,180,180
3239,Figueira da Foz,Furto de veículo e em veículo motorizado,180,180
